"Commodity","Date","Market","Origin","Variety","Sub-Variety","Package","Item Size","Unit of Sale","Environment","Grade","Product Type","High Price","Low Price","Avg Price"
"APPLES","12/20/03","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","9","8","8.5"
"APPLES","12/13/03","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","9","8","8.5"
"APPLES","12/6/03","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","10","8","9"
"APPLES","4/16/16","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","4/9/16","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","11/29/03","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","10","8","9"
"APPLES","3/26/16","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","11/22/03","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","10","7","8.5"
"APPLES","1/10/04","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","9","8","8.5"
"APPLES","3/19/16","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","11/15/03","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","8","7","7.5"
"APPLES","7/16/16","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","2/13/16","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","6/4/16","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","5/14/16","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","1/12/08","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","1/21/17","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","16","16","16"
"APPLES","11/1/03","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","3/31/07","BOSTON","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","19","18","18.5"
"APPLES","3/24/07","BOSTON","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","19","18","18.5"
"APPLES","5/7/16","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","6/25/16","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","6/11/16","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","12/31/05","BOSTON","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","3/12/16","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","6/18/16","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","7/2/16","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","4/28/07","BOSTON","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","19","18","18.5"
"APPLES","5/21/16","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","5/28/16","NEW YORK","NEW YORK","GOLDEN DELICIOUS","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","7/28/01","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","9","8","8.5"
"APPLES","10/6/01","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","9/29/01","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","3/5/16","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","2/20/16","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","3/5/16","BOSTON","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","22","22","22"
"APPLES","2/13/16","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","2/20/16","BOSTON","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","22","22","22"
"APPLES","4/30/16","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","2/7/09","PHILADELPHIA","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","2/11/12","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","25","24","24.5"
"APPLES","2/11/12","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","22","20","21"
"APPLES","6/16/01","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","9","8","8.5"
"APPLES","6/2/01","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","9","8","8.5"
"APPLES","5/26/01","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","9","8","8.5"
"APPLES","5/19/01","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","9","8","8.5"
"APPLES","5/12/01","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","9","8","8.5"
"APPLES","12/1/01","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","10","9","9.5"
"APPLES","11/17/01","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","10","9","9.5"
"APPLES","5/5/01","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","9","8","8.5"
"APPLES","4/23/16","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","7/19/03","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","11/12/05","MIAMI","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","6/22/02","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","13","12.5","12.75"
"APPLES","11/19/05","MIAMI","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","11/9/02","PHILADELPHIA","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","11","10","10.5"
"APPLES","11/9/02","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","14","14.5"
"APPLES","4/16/16","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","4/9/16","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","3/26/16","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","6/30/01","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","9","8","8.5"
"APPLES","6/15/02","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","13","12.5","12.75"
"APPLES","3/19/16","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","5/31/03","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","5/28/05","MIAMI","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","11/10/01","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","10","9","9.5"
"APPLES","5/21/05","MIAMI","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","6/11/05","PHILADELPHIA","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","4/28/01","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","9","8","8.5"
"APPLES","6/23/01","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","9","8","8.5"
"APPLES","10/15/05","MIAMI","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15","15","15"
"APPLES","6/4/16","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","2/13/16","BOSTON","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","22","22","22"
"APPLES","7/12/03","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","9/12/09","CHICAGO","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","15.5","15.5","15.5"
"APPLES","6/8/02","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","13","12.5","12.75"
"APPLES","6/1/02","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","13","12.5","12.75"
"APPLES","1/27/01","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","9","8","8.5"
"APPLES","1/21/17","BOSTON","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","23","23","23"
"APPLES","1/20/01","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","9","8","8.5"
"APPLES","1/13/01","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","9","8","8.5"
"APPLES","1/13/01","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","11.5","10.5","11"
"APPLES","1/6/01","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12.75","12.75","12.75"
"APPLES","12/30/00","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12.75","12.75","12.75"
"APPLES","1/6/01","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","8","8","8"
"APPLES","12/30/00","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","8","8","8"
"APPLES","12/23/00","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12.75","12.75","12.75"
"APPLES","12/23/00","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","8","8","8"
"APPLES","12/16/00","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12.75","12.75","12.75"
"APPLES","12/16/00","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","8","8","8"
"APPLES","12/9/00","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","8","8","8"
"APPLES","12/9/00","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12.75","12.75","12.75"
"APPLES","12/2/00","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","13","13","13"
"APPLES","12/2/00","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","8","8","8"
"APPLES","11/25/00","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","13.5","13.5","13.5"
"APPLES","11/18/00","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","10","11"
"APPLES","11/11/00","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","11","11.5"
"APPLES","11/4/00","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","11","11.5"
"APPLES","10/28/00","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","11","11.5"
"APPLES","3/31/07","PHILADELPHIA","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","20","18","19"
"APPLES","2/13/99","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","10.5","11.25"
"APPLES","2/6/99","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","10","8","9"
"APPLES","10/21/00","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","11","11.5"
"APPLES","3/24/07","PHILADELPHIA","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","20","16","18"
"APPLES","10/14/00","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","11","11.5"
"APPLES","7/5/03","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","10/7/00","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","13.5","11","12.25"
"APPLES","9/30/00","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","9/23/00","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","5/14/16","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","6/14/03","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","7/16/16","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","14","14","14"
"APPLES","9/16/00","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","6/7/03","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","24","24","24"
"APPLES","9/9/00","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","10/22/16","NEW YORK","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","22","22","22"
"APPLES","9/2/00","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
"APPLES","8/12/00","PITTSBURGH","NEW YORK","MCINTOSH","Not Specified","cartons tray pack","100S","NONE","Not Specified","U.S. Fcy","Non-Organic","12","12","12"
